DATE,DAY_OF_WEEK,AIRLINE_CODE,AIRLINE_COMPANY,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,AIRPORT,CITY,STATE,LATITUDE,LONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015-07-05,7,NK,Spirit Air Lines,858,N617NK,SAN,IAH,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,08:00:00,07:53:00,23:53:00,03:06:00,0 days 03:27:00,0 days 02:50:00,1303,786,800.0,14.0,0,0
2015-04-06,1,UA,United Air Lines Inc.,1503,N38417,IAH,ORD,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,19:30:00,19:30:00,00:00:00,02:34:00,0 days 02:30:00,0 days 01:54:00,925,1324,1320.0,-4.0,0,0
2015-02-13,5,DL,Delta Air Lines Inc.,1226,N812DN,TPA,DTW,Tampa International Airport,Tampa,FL,27.97547,-82.53325,17:45:00,17:47:00,00:02:00,02:34:00,0 days 02:34:00,0 days 02:16:00,983,1219,1221.0,2.0,0,0
2015-10-12,1,OO,Skywest Airlines Inc.,5236,N796SK,FAR,MSN,Hector International Airport,Fargo,ND,46.91935,-96.81499,19:11:00,19:14:00,00:03:00,02:08:00,0 days 02:15:00,0 days 01:39:00,693,1279,1289.0,10.0,0,0
2015-08-20,4,AA,American Airlines Inc.,1426,N3HWAA,PIT,DFW,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,15:28:00,15:31:00,00:03:00,02:57:00,0 days 02:50:00,0 days 02:30:00,1067,1045,1041.0,-4.0,0,0
2015-06-10,3,AS,Alaska Airlines Inc.,50,N768AS,SCC,BRW,Deadhorse Airport (Prudhoe Bay Airport),Deadhorse,AK,70.19476,-148.46516,17:20:00,17:20:00,00:00:00,00:47:00,0 days 00:41:00,0 days 00:35:00,204,1087,1081.0,-6.0,0,0
2015-07-19,7,UA,United Air Lines Inc.,752,N813UA,RNO,DEN,Reno/Tahoe International Airport,Reno,NV,39.49858,-119.76806,05:55:00,05:52:00,23:57:00,02:12:00,0 days 02:18:00,0 days 01:43:00,804,547,550.0,3.0,0,0
2015-11-29,7,OO,Skywest Airlines Inc.,5773,N980SW,DSM,DEN,Des Moines International Airport,Des Moines,IA,41.53493,-93.66068,17:13:00,17:13:00,00:00:00,02:01:00,0 days 02:28:00,0 days 01:42:00,589,1094,1121.0,27.0,0,0
2015-10-15,4,MQ,American Eagle Airlines Inc.,3495,N668MQ,MLB,BET,Melbourne International Airport,Melbourne,FL,28.10275,-80.64581,13:12:00,13:13:00,00:01:00,02:13:00,0 days 01:56:00,0 days 01:36:00,597,925,909.0,-16.0,0,0
2015-05-09,6,MQ,American Eagle Airlines Inc.,3335,N655MQ,GSP,DFW,Greenville-Spartanburg International Airport,Greer,SC,34.89567,-82.21886,06:05:00,06:00:00,23:55:00,02:49:00,0 days 02:45:00,0 days 02:23:00,862,474,465.0,-9.0,0,0
2015-02-18,3,OO,Skywest Airlines Inc.,4674,N457SW,MFR,SLC,Rogue Valley International Airport,Medford,OR,42.37423,-122.8735,06:20:00,06:08:00,23:48:00,01:50:00,0 days 01:40:00,0 days 01:19:00,575,550,528.0,-22.0,0,0
2015-08-08,6,WN,Southwest Airlines Co.,3456,N917WN,BWI,ALB,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,15:35:00,15:59:00,00:24:00,01:10:00,0 days 01:02:00,0 days 00:50:00,289,1005,1021.0,16.0,0,0
2015-06-14,7,WN,Southwest Airlines Co.,5488,N376SW,BWI,MEM,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,09:00:00,09:00:00,00:00:00,02:15:00,0 days 02:17:00,0 days 01:46:00,787,615,617.0,2.0,0,0
2015-11-02,1,MQ,American Eagle Airlines Inc.,3305,N646MQ,EVV,ORD,Evansville Regional Airport,Evansville,IN,38.03799,-87.53063,14:43:00,14:36:00,23:53:00,01:27:00,0 days 01:23:00,0 days 00:55:00,272,970,959.0,-11.0,0,0
2015-01-17,6,UA,United Air Lines Inc.,450,N826UA,CLE,DEN,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,12:56:00,12:51:00,23:55:00,03:30:00,0 days 03:12:00,0 days 02:51:00,1201,866,843.0,-23.0,0,0
2015-05-18,1,EV,Atlantic Southeast Airlines,5367,N135EV,IAH,ATL,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,06:00:00,05:55:00,23:55:00,01:59:00,0 days 01:57:00,0 days 01:36:00,689,539,532.0,-7.0,0,0
2015-08-21,5,UA,United Air Lines Inc.,809,N451UA,SNA,DEN,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,15:57:00,15:50:00,23:53:00,02:13:00,0 days 02:07:00,0 days 01:49:00,846,1150,1137.0,-13.0,0,0
2015-09-11,5,WN,Southwest Airlines Co.,463,N448WN,MCO,ATL,Orlando International Airport,Orlando,FL,28.42889,-81.31603,10:15:00,10:12:00,23:57:00,01:35:00,0 days 01:17:00,0 days 01:01:00,404,710,689.0,-21.0,0,0
2015-05-21,4,AA,American Airlines Inc.,63,N3CVAA,MIA,IAH,Miami International Airport,Miami,FL,25.79325,-80.29056,18:45:00,18:46:00,00:01:00,02:57:00,0 days 03:19:00,0 days 02:38:00,964,1242,1265.0,23.0,0,0
2015-06-11,4,UA,United Air Lines Inc.,1934,N12218,SJU,IAH,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,06:35:00,06:59:00,00:24:00,04:55:00,0 days 04:44:00,0 days 04:26:00,2007,630,643.0,13.0,0,0
2015-03-13,5,UA,United Air Lines Inc.,1455,N68834,IAH,EWR,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,17:44:00,19:22:00,01:38:00,03:35:00,0 days 03:15:00,0 days 02:44:00,1400,1339,1417.0,78.0,0,0
2015-11-08,7,OO,Skywest Airlines Inc.,4749,N812SK,ONT,SLC,Ontario International Airport,Ontario,CA,34.056,-117.60119,18:20:00,18:14:00,23:54:00,01:49:00,0 days 01:42:00,0 days 01:17:00,558,1269,1256.0,-13.0,0,0
2015-02-26,4,DL,Delta Air Lines Inc.,1366,N589NW,RSW,DTW,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,13:58:00,14:02:00,00:04:00,02:50:00,0 days 02:42:00,0 days 02:15:00,1084,1008,1004.0,-4.0,0,1
2015-08-28,5,UA,United Air Lines Inc.,633,N848UA,ORD,OMA,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,15:52:00,15:48:00,23:56:00,01:34:00,0 days 01:28:00,0 days 01:01:00,416,1046,1036.0,-10.0,0,0
2015-04-02,4,EV,Atlantic Southeast Airlines,2545,N671AE,DFW,CRP,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,13:30:00,14:49:00,01:19:00,01:23:00,0 days 01:11:00,0 days 00:58:00,354,893,960.0,67.0,0,0
